query_id,rank,recommended_place_name,recommended_district,recommended_place_type,baseline_score,district_bonus,place_type_bonus,time_bonus,context_bonus,target_bonus,score
OH_20260429_1030_성동구_쌍리단길생문시장_OH_0008,1,남대문시장,중구,market,0.6592,0.0,0.15,0.0,0.0,0.0,0.8092
OH_20260429_1030_성동구_쌍리단길생문시장_OH_0008,2,동대문종합시장,종로구,market,0.5837,0.0,0.15,0.0,0.0,0.0,0.7337
OH_20260429_1030_성동구_쌍리단길생문시장_OH_0008,3,장안 마실 골목형상점가,동대문구,market,0.5827,0.0,0.15,0.0,0.0,0.0,0.7327
OH_20260429_1030_성동구_쌍리단길생문시장_OH_0008,4,천호로데오거리상점가,강동구,market,0.5458,0.0,0.15,0.0,0.0,0.0,0.6958
OH_20260429_1030_성동구_쌍리단길생문시장_OH_0008,5,마장축산물시장,성동구,market,0.4644,0.0,0.15,0.0,0.0,0.0,0.6144
OH_20260429_1030_성동구_쌍리단길생문시장_OH_0008,6,성동용답상가시장,성동구,market,0.4344,0.0,0.15,0.0,0.0,0.0,0.5844
OH_20260429_1030_성동구_쌍리단길생문시장_OH_0008,7,송정벚꽃골목형상점가,성동구,market,0.4303,0.0,0.15,0.0,0.0,0.0,0.5803
OH_20260429_1030_성동구_쌍리단길생문시장_OH_0008,8,사근살곶이골목형상점가시장,성동구,market,0.4268,0.0,0.15,0.0,0.0,0.0,0.5768
OH_20260429_1030_성동구_쌍리단길생문시장_OH_0008,9,금남시장,성동구,market,0.4235,0.0,0.15,0.0,0.0,0.0,0.5735
OH_20260429_1030_성동구_쌍리단길생문시장_OH_0008,10,뚝도시장,성동구,market,0.4212,0.0,0.15,0.0,0.0,0.0,0.5712
OH_20260501_1140_종로구_서울배달라이더현장_OH_0016,1,종로노인종합복지관,종로구,senior_friendly,0.7444,0.0,0.0,0.0,0.0,0.0,0.7444
OH_20260501_1140_종로구_서울배달라이더현장_OH_0016,2,낙산근린공원,종로구,park,0.6697,0.0,0.0,0.0,0.0,0.0,0.6697
OH_20260501_1140_종로구_서울배달라이더현장_OH_0016,3,북악산도시자연공원,종로구,park,0.6574,0.0,0.0,0.0,0.0,0.0,0.6574
OH_20260501_1140_종로구_서울배달라이더현장_OH_0016,4,인왕산도시자연공원,종로구,park,0.626,0.0,0.0,0.0,0.0,0.0,0.626
OH_20260501_1140_종로구_서울배달라이더현장_OH_0016,5,세종로공원,종로구,park,0.6186,0.0,0.0,0.0,0.0,0.0,0.6186
OH_20260501_1140_종로구_서울배달라이더현장_OH_0016,6,경희궁,종로구,park,0.6141,0.0,0.0,0.0,0.0,0.0,0.6141
OH_20260501_1140_종로구_서울배달라이더현장_OH_0016,7,삼청근린공원,종로구,park,0.6088,0.0,0.0,0.0,0.0,0.0,0.6088
OH_20260501_1140_종로구_서울배달라이더현장_OH_0016,8,광화문시민열린마당,종로구,park,0.6025,0.0,0.0,0.0,0.0,0.0,0.6025
OH_20260501_1140_종로구_서울배달라이더현장_OH_0016,9,와룡근린공원,종로구,park,0.5976,0.0,0.0,0.0,0.0,0.0,0.5976
OH_20260501_1140_종로구_서울배달라이더현장_OH_0016,10,사직근린공원,종로구,park,0.5975,0.0,0.0,0.0,0.0,0.0,0.5975
OH_20260501_1550_성동구_서울숲_OH_0019,1,봉은공원,강남구,park,0.7451,0.0,0.15,0.0,0.0,0.0,0.8951
OH_20260501_1550_성동구_서울숲_OH_0019,2,월드컵공원,마포구,park,0.7425,0.0,0.15,0.0,0.0,0.0,0.8925
OH_20260501_1550_성동구_서울숲_OH_0019,3,중랑캠핑숲,중랑구,park,0.7412,0.0,0.15,0.0,0.0,0.0,0.8912
OH_20260501_1550_성동구_서울숲_OH_0019,4,백련근린공원,서대문구,park,0.7275,0.0,0.15,0.0,0.0,0.0,0.8775
OH_20260501_1550_성동구_서울숲_OH_0019,5,남산공원,중구,park,0.7185,0.0,0.15,0.0,0.0,0.0,0.8685
OH_20260501_1550_성동구_서울숲_OH_0019,6,서울숲,성동구,park,0.6805,0.0,0.15,0.0,0.0,0.0,0.8305
OH_20260501_1550_성동구_서울숲_OH_0019,7,응봉공원 (대현산배수지공원),성동구,park,0.637,0.0,0.15,0.0,0.0,0.0,0.787
OH_20260501_1550_성동구_서울숲_OH_0019,8,금호근린공원,성동구,park,0.6352,0.0,0.15,0.0,0.0,0.0,0.7852
OH_20260501_1550_성동구_서울숲_OH_0019,9,성수근린공원,성동구,park,0.6055,0.0,0.15,0.0,0.0,0.0,0.7555
OH_20260501_1550_성동구_서울숲_OH_0019,10,달맞이근린공원,성동구,park,0.6016,0.0,0.15,0.0,0.0,0.0,0.7516
OH_20260501_1630_성동구_서울숲야외무대_OH_0020,1,봉은공원,강남구,park,0.7451,0.0,0.15,0.0,0.0,0.0,0.8951
OH_20260501_1630_성동구_서울숲야외무대_OH_0020,2,월드컵공원,마포구,park,0.7425,0.0,0.15,0.0,0.0,0.0,0.8925
OH_20260501_1630_성동구_서울숲야외무대_OH_0020,3,중랑캠핑숲,중랑구,park,0.7412,0.0,0.15,0.0,0.0,0.0,0.8912
OH_20260501_1630_성동구_서울숲야외무대_OH_0020,4,백련근린공원,서대문구,park,0.7275,0.0,0.15,0.0,0.0,0.0,0.8775
OH_20260501_1630_성동구_서울숲야외무대_OH_0020,5,남산공원,중구,park,0.7185,0.0,0.15,0.0,0.0,0.0,0.8685
OH_20260501_1630_성동구_서울숲야외무대_OH_0020,6,서울숲,성동구,park,0.6805,0.0,0.15,0.0,0.0,0.0,0.8305
OH_20260501_1630_성동구_서울숲야외무대_OH_0020,7,응봉공원 (대현산배수지공원),성동구,park,0.637,0.0,0.15,0.0,0.0,0.0,0.787
OH_20260501_1630_성동구_서울숲야외무대_OH_0020,8,금호근린공원,성동구,park,0.6352,0.0,0.15,0.0,0.0,0.0,0.7852
OH_20260501_1630_성동구_서울숲야외무대_OH_0020,9,성수근린공원,성동구,park,0.6055,0.0,0.15,0.0,0.0,0.0,0.7555
OH_20260501_1630_성동구_서울숲야외무대_OH_0020,10,달맞이근린공원,성동구,park,0.6016,0.0,0.15,0.0,0.0,0.0,0.7516
OH_20260502_0700_마포구_상암동월드컵공원_OH_0021,1,봉은공원,강남구,park,0.7275,0.0,0.15,0.0,0.0,0.0,0.8775
OH_20260502_0700_마포구_상암동월드컵공원_OH_0021,2,월드컵공원,마포구,park,0.7248,0.0,0.15,0.0,0.0,0.0,0.8748
OH_20260502_0700_마포구_상암동월드컵공원_OH_0021,3,중랑캠핑숲,중랑구,park,0.7213,0.0,0.15,0.0,0.0,0.0,0.8713
OH_20260502_0700_마포구_상암동월드컵공원_OH_0021,4,백련근린공원,서대문구,park,0.7077,0.0,0.15,0.0,0.0,0.0,0.8577
OH_20260502_0700_마포구_상암동월드컵공원_OH_0021,5,남산공원,중구,park,0.6998,0.0,0.15,0.0,0.0,0.0,0.8498
